id,x,y,radius,is_spanning
0,1666.34,59.4732,2,0
1,654.895,91.0817,2,0
2,1723.64,75.1268,2,0
3,281.849,48.3031,2,0
4,1519.71,18.0936,2,0
5,1659.01,98,2,0
6,531.061,15.9923,2,0
7,1800.11,42.5453,2,0
8,293.365,8.95853,2,0
9,1894.16,48.675,2,0
10,7.6693,94.6502,2,0
11,1777.21,54.0866,2,0
12,1553.69,16.1676,2,0
13,1494.78,47.8713,2,0
14,1950.94,55.2434,2,0
15,281.958,44.3247,2,0
16,277.091,9.04674,2,0
17,758.046,52.1774,2,0
18,1425.96,67.2582,2,0
19,1236.5,56.3133,2,0
20,1313.64,50.5423,2,0
21,1875.63,78.7859,2,0
22,181.858,72.9476,2,0
23,81.9081,21.5363,2,0
24,26.0066,83.9531,2,0
25,239.219,51.9827,2,0
26,1057.67,25.6546,2,0
27,143.616,84.1375,2,0
28,937.05,83.4743,2,0
29,1738.72,26.2118,2,0
30,1943.51,9.00823,2,0
31,1045.68,48.6241,2,0
32,1512.07,16.0435,2,0
33,1444.03,9.01706,2,0
34,727.186,30.5391,2,0
35,346.998,5.54816,2,0
36,1388.86,80.4833,2,0
37,1173.88,12.5084,2,0
38,941.801,79.6833,2,0
39,973.665,98,2,0
40,1385.82,54.4461,2,0
41,160.73,79.7969,2,0
42,1050.28,54.0274,2,0
43,1954.57,23.5361,2,0
44,1523.42,16.4167,2,0
45,717.304,9.31117,2,0
46,533.624,61.034,2,0
47,242.493,88.5811,2,0
48,1379.68,2,2,0
49,1152.33,53.4978,2,0
50,839.287,32.0327,2,0
51,1761.14,91.0248,2,0
52,638.689,91.0386,2,0
53,1128.03,23.403,2,0
54,289.316,16.0163,2,0
55,1281.77,23.2829,2,0
56,1985.02,77.0045,2,0
57,632.601,94.52,2,0
58,1652.34,60.7967,2,0
59,1027.28,98,2,0
60,837.817,90.9174,2,0
61,1219.05,21.6953,2,0
62,501.473,35.6734,2,0
63,912.854,5.52308,2,0
64,740.425,65.4959,2,0
65,1665.78,26.2701,2,0
66,472.001,62.168,2,0
67,1928.07,90.9607,2,0
68,74.2653,18.8015,2,0
69,200.152,80.5637,2,0
70,1300.1,87.4511,2,0
71,811.991,71.0768,2,0
72,792.989,81.9649,2,0
73,1093.07,16.1522,2,0
74,1761.41,50.4967,2,0
75,1859.24,94.5734,2,0
76,1358.09,41.4757,2,0
77,756.863,32.0332,2,0
78,590.65,73.5373,2,0
79,112.884,91.3005,2,0
80,995.477,23.0579,2,0
81,1381.46,13.7147,2,0
