id,x,y,radius,is_spanning
0,467.006,28.2286,2,1
1,271.59,94.2318,2,1
2,410.783,82.0896,2,1
3,19.4378,56.8948,2,1
4,28.7291,62.916,2,1
5,75.0934,35.5913,2,1
6,224.009,79.8174,2,1
7,135.178,85.2386,2,1
8,166.788,66.0773,2,1
9,774.976,10.2867,2,1
10,501.154,85.8404,2,1
11,153.335,71.7832,2,1
12,42.362,98,2,1
13,207.88,87.6319,2,1
14,6.90392,70.6232,2,1
15,593.947,23.5177,2,1
16,238.073,66.3306,2,1
17,744.726,6.07336,2,1
18,615.238,98,2,1
19,327.419,2,2,1
20,262.783,94.4976,2,1
21,375.9,50.3696,2,1
22,97.5692,2,2,1
23,79.4243,58.0384,2,1
24,85.3835,2,2,1
25,717.709,9.96568,2,1
26,493.821,31.3436,2,1
27,153.063,40.5014,2,1
28,710.252,24.4479,2,1
29,755.548,2,2,1
30,237.183,37.5457,2,1
31,422.661,46.7152,2,1
32,564.397,69.7928,2,1
33,138.425,83.0318,2,1
34,9.01878,67.2446,2,1
35,100.511,88.2018,2,1
36,304.722,87.5795,2,1
37,433.009,33.6355,2,1
38,356.313,76.4914,2,1
39,64.7453,48.2934,2,1
40,63.0842,5.43482,2,1
41,85.4094,2,2,1
42,581.758,31.8174,2,1
43,790.893,2,2,1
44,36.9071,23.1411,2,1
45,377.61,38.8335,2,1
46,357.344,84.6978,2,1
47,228.026,8.6163,2,1
48,539.631,76.9825,2,1
49,680,81.4431,2,1
50,324.894,83.2136,2,1
51,431.271,62.1357,2,1
52,523.551,55.6098,2,1
53,197.83,31.5381,2,1
54,115.833,12.5087,2,1
55,38.5615,45.0224,2,1
56,784.798,83.7261,2,1
57,593.678,76.7201,2,1
58,258.099,62.8979,2,1
59,447.547,2,2,1
60,7.28227,16.1783,2,1
61,770.382,63.7559,2,1
62,198.433,39.4453,2,1
63,582.61,5.7404,2,1
64,114.828,31.9195,2,1
65,292.439,12.4908,2,1
66,400.667,52.2598,2,1
67,396.915,53.6558,2,1
68,638.22,75.4764,2,1
69,386.598,94.596,2,1
70,684.088,75.6734,2,1
71,459.385,66.4649,2,1
72,599.75,50.5847,2,1
73,273.832,27.6616,2,1
74,259.257,26.7892,2,1
75,307.889,51.502,2,1
76,749.038,74.76,2,1
77,371.047,78.8914,2,1
78,660.202,19.5836,2,1
79,6.75782,34.7638,2,1
80,455.283,24.001,2,1
81,506.037,12.9025,2,1
82,91.3227,59.7954,2,1
83,529.576,34.2171,2,1
84,231.461,83.61,2,1
85,449.59,12.5657,2,1
86,301.634,43.3782,2,1
87,349.037,68.9488,2,1
88,779.958,51.6694,2,1
89,221.674,41.0673,2,1
90,667.879,59.781,2,1
91,156.792,82.3127,2,1
92,108.663,96.2004,2,1
93,558.032,87.5482,2,1
94,788.082,58.5894,2,1
95,646.099,37.3474,2,1
96,758.682,60.4102,2,1
97,139.281,41.3965,2,1
98,405.052,73.0448,2,1
99,775.027,68.7931,2,1
100,88.1169,30.7767,2,1
101,128.268,86.2544,2,1
102,587.088,62.0333,2,1
103,408.791,12.4015,2,1
104,597.706,76.6581,2,1
105,26.9624,5.57032,2,1
106,674.959,16.2087,2,1
107,225.641,19.0817,2,1
108,624.41,91.8215,2,1
109,678.401,8.9991,2,1
110,587.775,94.3882,2,1
111,214.626,9.11232,2,1
112,155.652,94.5064,2,1
113,168.08,80.0875,2,1
114,672.869,81.3507,2,1
115,101.763,61.5267,2,1
116,26.7419,66.1931,2,1
117,83.2482,5.47795,2,1
118,341.212,52.6743,2,1
119,5.45125,52.6496,2,1
120,423.193,8.95634,2,1
121,120.177,70.1361,2,1
122,118.391,88.9535,2,1
123,731.372,70.4636,2,1
124,547.718,50.5663,2,1
125,64.1672,69.3482,2,1
126,763.169,32.7449,2,1
127,535.103,24.8296,2,1
128,639.694,60.6749,2,1
129,400.309,94.532,2,1
130,643.946,12.6249,2,1
131,316.978,17.5468,2,1
132,714.821,87.3254,2,1
133,476.745,83.9737,2,1
134,527.369,76.843,2,1
135,304.428,26.0772,2,1
136,395.267,65.7354,2,1
137,702.646,27.7571,2,1
138,765.665,77.0408,2,1
139,736.858,36.8634,2,1
140,591.428,15.9427,2,1
141,679.309,50.5667,2,1
142,508.153,72.5719,2,1
143,459.311,25.496,2,1
144,255.263,49.1701,2,1
145,2.94049,80.3818,2,1
146,74.7726,98,2,1
147,549.64,23.8559,2,1
148,537.634,66.3738,2,1
149,556.439,43.8753,2,1
150,449.992,74.2938,2,1
151,766.367,47.5351,2,1
152,129.641,59.1686,2,1
153,206.314,2,2,1
154,706.013,57.6185,2,1
155,609.992,84.2168,2,1
156,379.693,28.1815,2,1
157,90.0604,56.1426,2,1
158,156.705,14.1743,2,1
159,57.7355,83.4001,2,1
160,593.5,69.8851,2,1
161,114.986,40.1605,2,1
162,252.766,46.269,2,1
163,306.047,65.9763,2,1
164,414.659,53.9695,2,1
165,440.807,41.2213,2,1
166,3.64899,91.0945,2,1
167,724.123,31.4748,2,1
168,280.477,87.4173,2,1
169,320.618,16.3673,2,1
170,504.739,9.09048,2,1
171,353.048,2,2,1
172,91.5005,5.50547,2,1
173,406.876,30.9471,2,1
174,34.8821,73.3641,2,1
175,312.819,94.4594,2,1
176,511.007,35.1321,2,1
177,169.482,83.8629,2,1
178,713.031,90.8621,2,1
179,63.2208,33.7528,2,1
180,355.737,52.6224,2,1
181,423.144,95.8472,2,1
182,273.898,49.0513,2,1
183,485.07,87.1995,2,1
184,385.994,83.8526,2,1
185,727.723,20.8296,2,1
186,799.661,90.767,2,1
187,232.888,44.3923,2,1
188,306.935,28.9544,2,1
189,205.037,58.7252,2,1
190,110.965,85.2099,2,1
191,212.234,88.6134,2,1
192,581.889,57.4101,2,1
193,666.828,94.4666,2,1
194,447.869,62.2445,2,1
195,771.314,86.636,2,1
196,588.191,8.96641,2,1
197,546.691,21.2305,2,1
198,268.576,42.7548,2,1
199,634.123,87.0127,2,1
200,648.4,91.0451,2,1
201,141.042,64.725,2,1
202,162.445,19.9065,2,1
203,127.846,26.7492,2,1
204,690.837,22.4384,2,1
205,279.556,23.2088,2,1
206,78.629,90.8892,2,1
207,685.093,63.3803,2,1
208,286.666,76.0563,2,1
209,543.901,51.8365,2,1
210,545.793,87.4243,2,1
211,326.504,98,2,1
212,424.717,40.6034,2,1
213,504.752,2,2,1
214,149.507,98,2,1
215,371.63,42.3718,2,1
216,222.064,94.5215,2,1
217,279.507,85.319,2,1
218,389.409,9.05286,2,1
219,396.234,94.5052,2,1
220,402.39,8.97572,2,1
221,524.97,2,2,1
222,33.1262,8.99299,2,1
223,583.464,66.0461,2,1
224,328.837,35.0447,2,1
